Metric_ID,Metric,Order,Date,Value,Company,Currency,Value_USD
3597068318,Tax Effect Of Unusual Items,1,2025-12-31 00:00:00,-180618,HAIER GROUP,CNY,-25135
4192895961,Tax Rate For Calcs,2,2025-12-31 00:00:00,0,HAIER GROUP,CNY,0
1277631735,Normalized EBITDA,3,2025-12-31 00:00:00,35932971,HAIER GROUP,CNY,5000474
1369655133,Total Unusual Items,4,2025-12-31 00:00:00,-1278990,HAIER GROUP,CNY,-177986
839479596,Total Unusual Items Excluding Goodwill,5,2025-12-31 00:00:00,-1278990,HAIER GROUP,CNY,-177986
907281503,Net Income From Continuing Operation Net Minority Interest,6,2025-12-31 00:00:00,19552798,HAIER GROUP,CNY,2720990
4240343691,Reconciled Depreciation,7,2025-12-31 00:00:00,8495754,HAIER GROUP,CNY,1182279
932868105,Reconciled Cost Of Revenue,8,2025-12-31 00:00:00,221738754,HAIER GROUP,CNY,30857420
821479694,EBITDA,9,2025-12-31 00:00:00,34653982,HAIER GROUP,CNY,4822488
3274434267,EBIT,10,2025-12-31 00:00:00,26158228,HAIER GROUP,CNY,3640209
4177730656,Net Interest Income,11,2025-12-31 00:00:00,-950049,HAIER GROUP,CNY,-132210
1701621849,Interest Expense,12,2025-12-31 00:00:00,2679484,HAIER GROUP,CNY,372880
119039827,Interest Income,13,2025-12-31 00:00:00,1719938,HAIER GROUP,CNY,239349
2296657133,Normalized Income,14,2025-12-31 00:00:00,20651170,HAIER GROUP,CNY,2873841
2520967599,Net Income From Continuing And Discontinued Operation,15,2025-12-31 00:00:00,19552798,HAIER GROUP,CNY,2720990
284208572,Total Expenses,16,2025-12-31 00:00:00,278923146,HAIER GROUP,CNY,38815266
921665098,Total Operating Income As Reported,17,2025-12-31 00:00:00,23725493,HAIER GROUP,CNY,3301667
532214794,Diluted Average Shares,18,2025-12-31 00:00:00,,HAIER GROUP,CNY,
374864479,Basic Average Shares,19,2025-12-31 00:00:00,,HAIER GROUP,CNY,
131340068,Diluted EPS,20,2025-12-31 00:00:00,,HAIER GROUP,CNY,
667062495,Basic EPS,21,2025-12-31 00:00:00,,HAIER GROUP,CNY,
2947447792,Net Income Common Stockholders,22,2025-12-31 00:00:00,19552798,HAIER GROUP,CNY,2720990
2658843341,Otherunder Preferred Stock Dividend,23,2025-12-31 00:00:00,0,HAIER GROUP,CNY,0
556958182,Net Income,24,2025-12-31 00:00:00,19552798,HAIER GROUP,CNY,2720990
58176164,Minority Interests,25,2025-12-31 00:00:00,-610295,HAIER GROUP,CNY,-84929
423449725,Net Income Including Noncontrolling Interests,26,2025-12-31 00:00:00,20163094,HAIER GROUP,CNY,2805919
2538827708,Net Income Continuous Operations,27,2025-12-31 00:00:00,20163094,HAIER GROUP,CNY,2805919
3981980527,Tax Provision,28,2025-12-31 00:00:00,3315650,HAIER GROUP,CNY,461410
4194861527,Pretax Income,29,2025-12-31 00:00:00,23478744,HAIER GROUP,CNY,3267329
2369055627,Other Non Operating Income Expenses,30,2025-12-31 00:00:00,-246749,HAIER GROUP,CNY,-34338
688430960,Special Income Charges,31,2025-12-31 00:00:00,-1370886,HAIER GROUP,CNY,-190774
1255501996,Other Special Charges,32,2025-12-31 00:00:00,31037,HAIER GROUP,CNY,4319
2582896710,Write Off,33,2025-12-31 00:00:00,25783,HAIER GROUP,CNY,3588
284843506,Impairment Of Capital Assets,34,2025-12-31 00:00:00,1314066,HAIER GROUP,CNY,182867
2890179891,Net Non Operating Interest Income Expense,35,2025-12-31 00:00:00,-950049,HAIER GROUP,CNY,-132210
1364412667,Total Other Finance Cost,36,2025-12-31 00:00:00,-9497,HAIER GROUP,CNY,-1322
825322702,Interest Expense Non Operating,37,2025-12-31 00:00:00,2679484,HAIER GROUP,CNY,372880
4223576696,Interest Income Non Operating,38,2025-12-31 00:00:00,1719938,HAIER GROUP,CNY,239349
448526311,Operating Income,39,2025-12-31 00:00:00,23423638,HAIER GROUP,CNY,3259660
3836934600,Operating Expense,40,2025-12-31 00:00:00,57184392,HAIER GROUP,CNY,7957846
3907239371,Other Operating Expenses,41,2025-12-31 00:00:00,1329748,HAIER GROUP,CNY,185049
631223467,Research And Development,42,2025-12-31 00:00:00,10095934,HAIER GROUP,CNY,1404962
4083977421,Selling General And Administration,43,2025-12-31 00:00:00,47640269,HAIER GROUP,CNY,6629675
2027194460,Selling And Marketing Expense,44,2025-12-31 00:00:00,33877815,HAIER GROUP,CNY,4714476
1787764898,General And Administrative Expense,45,2025-12-31 00:00:00,13762454,HAIER GROUP,CNY,1915199
735653421,Gross Profit,46,2025-12-31 00:00:00,80608030,HAIER GROUP,CNY,11217506
2398384430,Cost Of Revenue,47,2025-12-31 00:00:00,221738754,HAIER GROUP,CNY,30857420
1564807073,Total Revenue,48,2025-12-31 00:00:00,302346784,HAIER GROUP,CNY,42074926
817578210,Operating Revenue,49,2025-12-31 00:00:00,302346784,HAIER GROUP,CNY,42074926
3597068318,Tax Effect Of Unusual Items,1,2024-12-31 00:00:00,-214332,HAIER GROUP,CNY,-29829
4192895961,Tax Rate For Calcs,2,2024-12-31 00:00:00,0,HAIER GROUP,CNY,0
1277631735,Normalized EBITDA,3,2024-12-31 00:00:00,34627468,HAIER GROUP,CNY,4819119
1369655133,Total Unusual Items,4,2024-12-31 00:00:00,-1542582,HAIER GROUP,CNY,-214682
839479596,Total Unusual Items Excluding Goodwill,5,2024-12-31 00:00:00,-1542582,HAIER GROUP,CNY,-214682
907281503,Net Income From Continuing Operation Net Minority Interest,6,2024-12-31 00:00:00,18731046,HAIER GROUP,CNY,2606808
4240343691,Reconciled Depreciation,7,2024-12-31 00:00:00,7635211,HAIER GROUP,CNY,1062596
932868105,Reconciled Cost Of Revenue,8,2024-12-31 00:00:00,206439445,HAIER GROUP,CNY,28730265
821479694,EBITDA,9,2024-12-31 00:00:00,33084886,HAIER GROUP,CNY,4604438
3274434267,EBIT,10,2024-12-31 00:00:00,25449674,HAIER GROUP,CNY,3541842
4177730656,Net Interest Income,11,2024-12-31 00:00:00,-852528,HAIER GROUP,CNY,-118647
1701621849,Interest Expense,12,2024-12-31 00:00:00,2726956,HAIER GROUP,CNY,379512
119039827,Interest Income,13,2024-12-31 00:00:00,1897956,HAIER GROUP,CNY,264139
2296657133,Normalized Income,14,2024-12-31 00:00:00,20059296,HAIER GROUP,CNY,2791661
2520967599,Net Income From Continuing And Discontinued Operation,15,2024-12-31 00:00:00,18731046,HAIER GROUP,CNY,2606808
284208572,Total Expenses,16,2024-12-31 00:00:00,262515141,HAIER GROUP,CNY,36534343
921665098,Total Operating Income As Reported,17,2024-12-31 00:00:00,22901641,HAIER GROUP,CNY,3187231
532214794,Diluted Average Shares,18,2024-12-31 00:00:00,9272795,HAIER GROUP,CNY,1290499
374864479,Basic Average Shares,19,2024-12-31 00:00:00,9272795,HAIER GROUP,CNY,1290499
131340068,Diluted EPS,20,2024-12-31 00:00:00,0,HAIER GROUP,CNY,0
667062495,Basic EPS,21,2024-12-31 00:00:00,0,HAIER GROUP,CNY,0
2947447792,Net Income Common Stockholders,22,2024-12-31 00:00:00,18731046,HAIER GROUP,CNY,2606808
2658843341,Otherunder Preferred Stock Dividend,23,2024-12-31 00:00:00,0,HAIER GROUP,CNY,0
556958182,Net Income,24,2024-12-31 00:00:00,18731046,HAIER GROUP,CNY,2606808
58176164,Minority Interests,25,2024-12-31 00:00:00,-834492,HAIER GROUP,CNY,-116137
423449725,Net Income Including Noncontrolling Interests,26,2024-12-31 00:00:00,19565539,HAIER GROUP,CNY,2722944
2538827708,Net Income Continuous Operations,27,2024-12-31 00:00:00,19565539,HAIER GROUP,CNY,2722944
3981980527,Tax Provision,28,2024-12-31 00:00:00,3157180,HAIER GROUP,CNY,439386
4194861527,Pretax Income,29,2024-12-31 00:00:00,22722719,HAIER GROUP,CNY,3162330
2369055627,Other Non Operating Income Expenses,30,2024-12-31 00:00:00,-178436,HAIER GROUP,CNY,-24833
688430960,Special Income Charges,31,2024-12-31 00:00:00,-1589713,HAIER GROUP,CNY,-221241
1255501996,Other Special Charges,32,2024-12-31 00:00:00,11259,HAIER GROUP,CNY,1567
2582896710,Write Off,33,2024-12-31 00:00:00,277790,HAIER GROUP,CNY,38660
284843506,Impairment Of Capital Assets,34,2024-12-31 00:00:00,1300664,HAIER GROUP,CNY,181014
2890179891,Net Non Operating Interest Income Expense,35,2024-12-31 00:00:00,-852528,HAIER GROUP,CNY,-118647
1364412667,Total Other Finance Cost,36,2024-12-31 00:00:00,23528,HAIER GROUP,CNY,3274
825322702,Interest Expense Non Operating,37,2024-12-31 00:00:00,2726956,HAIER GROUP,CNY,379512
4223576696,Interest Income Non Operating,38,2024-12-31 00:00:00,1897956,HAIER GROUP,CNY,264139
448526311,Operating Income,39,2024-12-31 00:00:00,23500154,HAIER GROUP,CNY,3270526
3836934600,Operating Expense,40,2024-12-31 00:00:00,56075696,HAIER GROUP,CNY,7804078
3907239371,Other Operating Expenses,41,2024-12-31 00:00:00,1325492,HAIER GROUP,CNY,184469
631223467,Research And Development,42,2024-12-31 00:00:00,10769896,HAIER GROUP,CNY,1498851
4083977421,Selling General And Administration,43,2024-12-31 00:00:00,45696139,HAIER GROUP,CNY,6359551
2027194460,Selling And Marketing Expense,44,2024-12-31 00:00:00,33585904,HAIER GROUP,CNY,4674164
1787764898,General And Administrative Expense,45,2024-12-31 00:00:00,12110236,HAIER GROUP,CNY,1685387
735653421,Gross Profit,46,2024-12-31 00:00:00,79575850,HAIER GROUP,CNY,11074605
2398384430,Cost Of Revenue,47,2024-12-31 00:00:00,206439445,HAIER GROUP,CNY,28730265
1564807073,Total Revenue,48,2024-12-31 00:00:00,286015295,HAIER GROUP,CNY,39804870
817578210,Operating Revenue,49,2024-12-31 00:00:00,286015295,HAIER GROUP,CNY,39804870
3597068318,Tax Effect Of Unusual Items,1,2023-12-31 00:00:00,-272095,HAIER GROUP,CNY,-38502
4192895961,Tax Rate For Calcs,2,2023-12-31 00:00:00,0,HAIER GROUP,CNY,0
1277631735,Normalized EBITDA,3,2023-12-31 00:00:00,31209368,HAIER GROUP,CNY,4416199
1369655133,Total Unusual Items,4,2023-12-31 00:00:00,-1760874,HAIER GROUP,CNY,-249168
839479596,Total Unusual Items Excluding Goodwill,5,2023-12-31 00:00:00,-1760874,HAIER GROUP,CNY,-249168
907281503,Net Income From Continuing Operation Net Minority Interest,6,2023-12-31 00:00:00,16596615,HAIER GROUP,CNY,2348460
4240343691,Reconciled Depreciation,7,2023-12-31 00:00:00,7126854,HAIER GROUP,CNY,1008467
932868105,Reconciled Cost Of Revenue,8,2023-12-31 00:00:00,198838471,HAIER GROUP,CNY,28136111
821479694,EBITDA,9,2023-12-31 00:00:00,29448494,HAIER GROUP,CNY,4167031
3274434267,EBIT,10,2023-12-31 00:00:00,22321640,HAIER GROUP,CNY,3158565
4177730656,Net Interest Income,11,2023-12-31 00:00:00,-649333,HAIER GROUP,CNY,-91882
1701621849,Interest Expense,12,2023-12-31 00:00:00,2109996,HAIER GROUP,CNY,298569
119039827,Interest Income,13,2023-12-31 00:00:00,1486197,HAIER GROUP,CNY,210300
2296657133,Normalized Income,14,2023-12-31 00:00:00,18085394,HAIER GROUP,CNY,2559126
2520967599,Net Income From Continuing And Discontinued Operation,15,2023-12-31 00:00:00,16596615,HAIER GROUP,CNY,2348460
284208572,Total Expenses,16,2023-12-31 00:00:00,253255713,HAIER GROUP,CNY,35836279
921665098,Total Operating Income As Reported,17,2023-12-31 00:00:00,20380991,HAIER GROUP,CNY,2883958
532214794,Diluted Average Shares,18,2023-12-31 00:00:00,9323941,HAIER GROUP,CNY,1319360
374864479,Basic Average Shares,19,2023-12-31 00:00:00,9271852,HAIER GROUP,CNY,1311989
131340068,Diluted EPS,20,2023-12-31 00:00:00,0,HAIER GROUP,CNY,0
667062495,Basic EPS,21,2023-12-31 00:00:00,0,HAIER GROUP,CNY,0
2947447792,Net Income Common Stockholders,22,2023-12-31 00:00:00,16596615,HAIER GROUP,CNY,2348460
2658843341,Otherunder Preferred Stock Dividend,23,2023-12-31 00:00:00,0,HAIER GROUP,CNY,0
556958182,Net Income,24,2023-12-31 00:00:00,16596615,HAIER GROUP,CNY,2348460
58176164,Minority Interests,25,2023-12-31 00:00:00,-491866,HAIER GROUP,CNY,-69600
423449725,Net Income Including Noncontrolling Interests,26,2023-12-31 00:00:00,17088481,HAIER GROUP,CNY,2418060
2538827708,Net Income Continuous Operations,27,2023-12-31 00:00:00,17088481,HAIER GROUP,CNY,2418060
3981980527,Tax Provision,28,2023-12-31 00:00:00,3123163,HAIER GROUP,CNY,441935
4194861527,Pretax Income,29,2023-12-31 00:00:00,20211644,HAIER GROUP,CNY,2859995
2369055627,Other Non Operating Income Expenses,30,2023-12-31 00:00:00,-160850,HAIER GROUP,CNY,-22761
688430960,Special Income Charges,31,2023-12-31 00:00:00,-1777769,HAIER GROUP,CNY,-251559
1255501996,Other Special Charges,32,2023-12-31 00:00:00,12154,HAIER GROUP,CNY,1720
2582896710,Write Off,33,2023-12-31 00:00:00,253401,HAIER GROUP,CNY,35857
284843506,Impairment Of Capital Assets,34,2023-12-31 00:00:00,1512214,HAIER GROUP,CNY,213982
2890179891,Net Non Operating Interest Income Expense,35,2023-12-31 00:00:00,-649333,HAIER GROUP,CNY,-91882
1364412667,Total Other Finance Cost,36,2023-12-31 00:00:00,25534,HAIER GROUP,CNY,3613
825322702,Interest Expense Non Operating,37,2023-12-31 00:00:00,2109996,HAIER GROUP,CNY,298569
4223576696,Interest Income Non Operating,38,2023-12-31 00:00:00,1486197,HAIER GROUP,CNY,210300
448526311,Operating Income,39,2023-12-31 00:00:00,20948808,HAIER GROUP,CNY,2964306
3836934600,Operating Expense,40,2023-12-31 00:00:00,54417242,HAIER GROUP,CNY,7700168
3907239371,Other Operating Expenses,41,2023-12-31 00:00:00,-6714489,HAIER GROUP,CNY,-950116
631223467,Research And Development,42,2023-12-31 00:00:00,10380220,HAIER GROUP,CNY,1468826
4083977421,Selling General And Administration,43,2023-12-31 00:00:00,52467680,HAIER GROUP,CNY,7424300
2027194460,Selling And Marketing Expense,44,2023-12-31 00:00:00,40978040,HAIER GROUP,CNY,5798489
1787764898,General And Administrative Expense,45,2023-12-31 00:00:00,11489641,HAIER GROUP,CNY,1625811
735653421,Gross Profit,46,2023-12-31 00:00:00,75366050,HAIER GROUP,CNY,10664473
2398384430,Cost Of Revenue,47,2023-12-31 00:00:00,198838471,HAIER GROUP,CNY,28136111
1564807073,Total Revenue,48,2023-12-31 00:00:00,274204521,HAIER GROUP,CNY,38800584
817578210,Operating Revenue,49,2023-12-31 00:00:00,274204521,HAIER GROUP,CNY,38800584
3597068318,Tax Effect Of Unusual Items,1,2022-12-31 00:00:00,-317439,HAIER GROUP,CNY,-47269
4192895961,Tax Rate For Calcs,2,2022-12-31 00:00:00,0,HAIER GROUP,CNY,0
1277631735,Normalized EBITDA,3,2022-12-31 00:00:00,26262259,HAIER GROUP,CNY,3910634
1369655133,Total Unusual Items,4,2022-12-31 00:00:00,-1846937,HAIER GROUP,CNY,-275022
839479596,Total Unusual Items Excluding Goodwill,5,2022-12-31 00:00:00,-1846937,HAIER GROUP,CNY,-275022
907281503,Net Income From Continuing Operation Net Minority Interest,6,2022-12-31 00:00:00,14712055,HAIER GROUP,CNY,2190728
4240343691,Reconciled Depreciation,7,2022-12-31 00:00:00,5640043,HAIER GROUP,CNY,839842
932868105,Reconciled Cost Of Revenue,8,2022-12-31 00:00:00,167263342,HAIER GROUP,CNY,24906680
821479694,EBITDA,9,2022-12-31 00:00:00,24415322,HAIER GROUP,CNY,3635612
3274434267,EBIT,10,2022-12-31 00:00:00,18775278,HAIER GROUP,CNY,2795770
4177730656,Net Interest Income,11,2022-12-31 00:00:00,-126265,HAIER GROUP,CNY,-18802
1701621849,Interest Expense,12,2022-12-31 00:00:00,984143,HAIER GROUP,CNY,146546
119039827,Interest Income,13,2022-12-31 00:00:00,855179,HAIER GROUP,CNY,127342
2296657133,Normalized Income,14,2022-12-31 00:00:00,16241553,HAIER GROUP,CNY,2418481
2520967599,Net Income From Continuing And Discontinued Operation,15,2022-12-31 00:00:00,14712055,HAIER GROUP,CNY,2190728
284208572,Total Expenses,16,2022-12-31 00:00:00,225961149,HAIER GROUP,CNY,33647193
921665098,Total Operating Income As Reported,17,2022-12-31 00:00:00,17845247,HAIER GROUP,CNY,2657282
532214794,Diluted Average Shares,18,2022-12-31 00:00:00,9370736,HAIER GROUP,CNY,1395368
374864479,Basic Average Shares,19,2022-12-31 00:00:00,9311427,HAIER GROUP,CNY,1386537
131340068,Diluted EPS,20,2022-12-31 00:00:00,0,HAIER GROUP,CNY,0
667062495,Basic EPS,21,2022-12-31 00:00:00,0,HAIER GROUP,CNY,0
2947447792,Net Income Common Stockholders,22,2022-12-31 00:00:00,14712055,HAIER GROUP,CNY,2190728
2658843341,Otherunder Preferred Stock Dividend,23,2022-12-31 00:00:00,0,HAIER GROUP,CNY,0
556958182,Net Income,24,2022-12-31 00:00:00,14712055,HAIER GROUP,CNY,2190728
58176164,Minority Interests,25,2022-12-31 00:00:00,-21258,HAIER GROUP,CNY,-3165
423449725,Net Income Including Noncontrolling Interests,26,2022-12-31 00:00:00,14733313,HAIER GROUP,CNY,2193893
2538827708,Net Income Continuous Operations,27,2022-12-31 00:00:00,14733313,HAIER GROUP,CNY,2193893
3981980527,Tax Provision,28,2022-12-31 00:00:00,3057823,HAIER GROUP,CNY,455331
4194861527,Pretax Income,29,2022-12-31 00:00:00,17791136,HAIER GROUP,CNY,2649224
2369055627,Other Non Operating Income Expenses,30,2022-12-31 00:00:00,-57989,HAIER GROUP,CNY,-8635
688430960,Special Income Charges,31,2022-12-31 00:00:00,-1724494,HAIER GROUP,CNY,-256789
1255501996,Other Special Charges,32,2022-12-31 00:00:00,-206743,HAIER GROUP,CNY,-30785
2582896710,Write Off,33,2022-12-31 00:00:00,431377,HAIER GROUP,CNY,64235
284843506,Impairment Of Capital Assets,34,2022-12-31 00:00:00,1499860,HAIER GROUP,CNY,223340
2890179891,Net Non Operating Interest Income Expense,35,2022-12-31 00:00:00,-126265,HAIER GROUP,CNY,-18802
1364412667,Total Other Finance Cost,36,2022-12-31 00:00:00,-2699,HAIER GROUP,CNY,-402
825322702,Interest Expense Non Operating,37,2022-12-31 00:00:00,984143,HAIER GROUP,CNY,146546
4223576696,Interest Income Non Operating,38,2022-12-31 00:00:00,855179,HAIER GROUP,CNY,127342
448526311,Operating Income,39,2022-12-31 00:00:00,17617776,HAIER GROUP,CNY,2623410
3836934600,Operating Expense,40,2022-12-31 00:00:00,58697807,HAIER GROUP,CNY,8740513
3907239371,Other Operating Expenses,41,2022-12-31 00:00:00,825399,HAIER GROUP,CNY,122908
631223467,Research And Development,42,2022-12-31 00:00:00,9507385,HAIER GROUP,CNY,1415716
4083977421,Selling General And Administration,43,2022-12-31 00:00:00,49435127,HAIER GROUP,CNY,7361236
2027194460,Selling And Marketing Expense,44,2022-12-31 00:00:00,38597810,HAIER GROUP,CNY,5747484
1787764898,General And Administrative Expense,45,2022-12-31 00:00:00,10837317,HAIER GROUP,CNY,1613752
735653421,Gross Profit,46,2022-12-31 00:00:00,76315583,HAIER GROUP,CNY,11363923
2398384430,Cost Of Revenue,47,2022-12-31 00:00:00,167263342,HAIER GROUP,CNY,24906680
1564807073,Total Revenue,48,2022-12-31 00:00:00,243578925,HAIER GROUP,CNY,36270603
817578210,Operating Revenue,49,2022-12-31 00:00:00,243578925,HAIER GROUP,CNY,36270603
3597068318,Tax Effect Of Unusual Items,1,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4192895961,Tax Rate For Calcs,2,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1277631735,Normalized EBITDA,3,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1369655133,Total Unusual Items,4,2021-12-31 00:00:00,,HAIER GROUP,CNY,
839479596,Total Unusual Items Excluding Goodwill,5,2021-12-31 00:00:00,,HAIER GROUP,CNY,
907281503,Net Income From Continuing Operation Net Minority Interest,6,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4240343691,Reconciled Depreciation,7,2021-12-31 00:00:00,,HAIER GROUP,CNY,
932868105,Reconciled Cost Of Revenue,8,2021-12-31 00:00:00,,HAIER GROUP,CNY,
821479694,EBITDA,9,2021-12-31 00:00:00,,HAIER GROUP,CNY,
3274434267,EBIT,10,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4177730656,Net Interest Income,11,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1701621849,Interest Expense,12,2021-12-31 00:00:00,,HAIER GROUP,CNY,
119039827,Interest Income,13,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2296657133,Normalized Income,14,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2520967599,Net Income From Continuing And Discontinued Operation,15,2021-12-31 00:00:00,,HAIER GROUP,CNY,
284208572,Total Expenses,16,2021-12-31 00:00:00,,HAIER GROUP,CNY,
921665098,Total Operating Income As Reported,17,2021-12-31 00:00:00,,HAIER GROUP,CNY,
532214794,Diluted Average Shares,18,2021-12-31 00:00:00,9342029,HAIER GROUP,CNY,1448391
374864479,Basic Average Shares,19,2021-12-31 00:00:00,9275773,HAIER GROUP,CNY,1438119
131340068,Diluted EPS,20,2021-12-31 00:00:00,0,HAIER GROUP,CNY,0
667062495,Basic EPS,21,2021-12-31 00:00:00,0,HAIER GROUP,CNY,0
2947447792,Net Income Common Stockholders,22,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2658843341,Otherunder Preferred Stock Dividend,23,2021-12-31 00:00:00,,HAIER GROUP,CNY,
556958182,Net Income,24,2021-12-31 00:00:00,,HAIER GROUP,CNY,
58176164,Minority Interests,25,2021-12-31 00:00:00,,HAIER GROUP,CNY,
423449725,Net Income Including Noncontrolling Interests,26,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2538827708,Net Income Continuous Operations,27,2021-12-31 00:00:00,,HAIER GROUP,CNY,
3981980527,Tax Provision,28,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4194861527,Pretax Income,29,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2369055627,Other Non Operating Income Expenses,30,2021-12-31 00:00:00,,HAIER GROUP,CNY,
688430960,Special Income Charges,31,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1255501996,Other Special Charges,32,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2582896710,Write Off,33,2021-12-31 00:00:00,,HAIER GROUP,CNY,
284843506,Impairment Of Capital Assets,34,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2890179891,Net Non Operating Interest Income Expense,35,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1364412667,Total Other Finance Cost,36,2021-12-31 00:00:00,,HAIER GROUP,CNY,
825322702,Interest Expense Non Operating,37,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4223576696,Interest Income Non Operating,38,2021-12-31 00:00:00,,HAIER GROUP,CNY,
448526311,Operating Income,39,2021-12-31 00:00:00,,HAIER GROUP,CNY,
3836934600,Operating Expense,40,2021-12-31 00:00:00,,HAIER GROUP,CNY,
3907239371,Other Operating Expenses,41,2021-12-31 00:00:00,,HAIER GROUP,CNY,
631223467,Research And Development,42,2021-12-31 00:00:00,,HAIER GROUP,CNY,
4083977421,Selling General And Administration,43,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2027194460,Selling And Marketing Expense,44,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1787764898,General And Administrative Expense,45,2021-12-31 00:00:00,,HAIER GROUP,CNY,
735653421,Gross Profit,46,2021-12-31 00:00:00,,HAIER GROUP,CNY,
2398384430,Cost Of Revenue,47,2021-12-31 00:00:00,,HAIER GROUP,CNY,
1564807073,Total Revenue,48,2021-12-31 00:00:00,,HAIER GROUP,CNY,
817578210,Operating Revenue,49,2021-12-31 00:00:00,,HAIER GROUP,CNY,
3597068318,Tax Effect Of Unusual Items,1,2025-12-31 00:00:00,-130045,MIDEA GROUP,CNY,-18097
4192895961,Tax Rate For Calcs,2,2025-12-31 00:00:00,0,MIDEA GROUP,CNY,0
1277631735,Normalized EBITDA,3,2025-12-31 00:00:00,65442364,MIDEA GROUP,CNY,9107035
1369655133,Total Unusual Items,4,2025-12-31 00:00:00,-805995,MIDEA GROUP,CNY,-112163
839479596,Total Unusual Items Excluding Goodwill,5,2025-12-31 00:00:00,-805995,MIDEA GROUP,CNY,-112163
907281503,Net Income From Continuing Operation Net Minority Interest,6,2025-12-31 00:00:00,43945411,MIDEA GROUP,CNY,6115494
4240343691,Reconciled Depreciation,7,2025-12-31 00:00:00,9339695,MIDEA GROUP,CNY,1299723
932868105,Reconciled Cost Of Revenue,8,2025-12-31 00:00:00,335989528,MIDEA GROUP,CNY,46756689
821479694,EBITDA,9,2025-12-31 00:00:00,64636369,MIDEA GROUP,CNY,8994872
3274434267,EBIT,10,2025-12-31 00:00:00,55296674,MIDEA GROUP,CNY,7695149
4177730656,Net Interest Income,11,2025-12-31 00:00:00,6137915,MIDEA GROUP,CNY,854159
1701621849,Interest Expense,12,2025-12-31 00:00:00,2211331,MIDEA GROUP,CNY,307731
119039827,Interest Income,13,2025-12-31 00:00:00,8444301,MIDEA GROUP,CNY,1175119
2296657133,Normalized Income,14,2025-12-31 00:00:00,44621361,MIDEA GROUP,CNY,6209560
2520967599,Net Income From Continuing And Discontinued Operation,15,2025-12-31 00:00:00,43945411,MIDEA GROUP,CNY,6115494
284208572,Total Expenses,16,2025-12-31 00:00:00,412313929,MIDEA GROUP,CNY,57378081
921665098,Total Operating Income As Reported,17,2025-12-31 00:00:00,52978773,MIDEA GROUP,CNY,7372587
532214794,Diluted Average Shares,18,2025-12-31 00:00:00,,MIDEA GROUP,CNY,
374864479,Basic Average Shares,19,2025-12-31 00:00:00,,MIDEA GROUP,CNY,
131340068,Diluted EPS,20,2025-12-31 00:00:00,,MIDEA GROUP,CNY,
667062495,Basic EPS,21,2025-12-31 00:00:00,,MIDEA GROUP,CNY,
2947447792,Net Income Common Stockholders,22,2025-12-31 00:00:00,43945411,MIDEA GROUP,CNY,6115494
2658843341,Otherunder Preferred Stock Dividend,23,2025-12-31 00:00:00,0,MIDEA GROUP,CNY,0
556958182,Net Income,24,2025-12-31 00:00:00,43945411,MIDEA GROUP,CNY,6115494
58176164,Minority Interests,25,2025-12-31 00:00:00,-574785,MIDEA GROUP,CNY,-79988
423449725,Net Income Including Noncontrolling Interests,26,2025-12-31 00:00:00,44520196,MIDEA GROUP,CNY,6195482
2538827708,Net Income Continuous Operations,27,2025-12-31 00:00:00,44520196,MIDEA GROUP,CNY,6195482
3981980527,Tax Provision,28,2025-12-31 00:00:00,8565147,MIDEA GROUP,CNY,1191936
4194861527,Pretax Income,29,2025-12-31 00:00:00,53085343,MIDEA GROUP,CNY,7387417
2369055627,Other Non Operating Income Expenses,30,2025-12-31 00:00:00,106570,MIDEA GROUP,CNY,14830
688430960,Special Income Charges,31,2025-12-31 00:00:00,-1588353,MIDEA GROUP,CNY,-221037
1255501996,Other Special Charges,32,2025-12-31 00:00:00,76024,MIDEA GROUP,CNY,10580
2582896710,Write Off,33,2025-12-31 00:00:00,355860,MIDEA GROUP,CNY,49522
284843506,Impairment Of Capital Assets,34,2025-12-31 00:00:00,1156469,MIDEA GROUP,CNY,160936
2890179891,Net Non Operating Interest Income Expense,35,2025-12-31 00:00:00,6137915,MIDEA GROUP,CNY,854159
1364412667,Total Other Finance Cost,36,2025-12-31 00:00:00,95055,MIDEA GROUP,CNY,13228
825322702,Interest Expense Non Operating,37,2025-12-31 00:00:00,2211331,MIDEA GROUP,CNY,307731
4223576696,Interest Income Non Operating,38,2025-12-31 00:00:00,8444301,MIDEA GROUP,CNY,1175119
